Datetime,IndoorTemp,IndoorHumidity,OutdoorTemp,OutdoorHumidity,Rain,CloudCover,WindSpeed,Hour,DayOfWeek,DayName,Weekend,dT,dH,Gradient,AC_State,TempDifference,HumidityDifference,CoolingRate,IndoorTemp_Lag1,IndoorHumidity_Lag1,RollingTemp_1hr,RollingHumidity_1hr,TempStd_1hr,AI_AC,AI_Probability,Baseline_AC
2026-06-22 13:20:00,24.84,62.220000000000006,26.1216664,93.00601320000001,0.0,95.43333279999999,3.6785148,13,0,Monday,0,-0.019999999999999574,-1.6399999999999864,1.2816663999999989,1,-1.2816663999999989,-30.786013200000006,0.019999999999999574,24.86,63.85999999999999,24.723333333333333,63.294999999999995,0.10120486274075145,1,99.6,1
2026-06-22 13:25:00,24.72,61.160000000000004,26.092499600000004,93.166899,0.0,94.8500012,3.6963591800000004,13,0,Monday,0,-0.120000000000001,-1.0600000000000023,1.3724996000000047,1,-1.3724996000000047,-32.006899,0.120000000000001,24.84,62.220000000000006,24.73166666666667,63.06666666666666,0.09590083261849139,1,98.92,1
2026-06-22 13:30:00,24.660000000000004,61.82000000000001,26.063333,93.32778599999999,0.0,94.26666600000001,3.71420336,13,0,Monday,0,-0.05999999999999517,0.6600000000000037,1.4033329999999964,1,-1.4033329999999964,-31.50778599999998,0.05999999999999517,24.72,61.160000000000004,24.72,62.856666666666676,0.09534625892429714,1,99.2,1
2026-06-22 13:35:00,24.78,63.220000000000006,26.034166600000002,93.48867279999999,0.0,93.68333279999999,3.7320477600000004,13,0,Monday,0,0.11999999999999744,1.3999999999999986,1.2541666000000014,1,-1.2541666000000014,-30.268672799999983,-0.11999999999999744,24.660000000000004,61.82000000000001,24.728333333333335,62.86000000000001,0.09590083261849092,1,99.59,1
2026-06-22 13:40:00,24.68,61.94,26.005000000000003,93.649557,0.0,93.1000012,3.749892,13,0,Monday,0,-0.10000000000000142,-1.2800000000000082,1.3250000000000028,1,-1.3250000000000028,-31.709557000000004,0.10000000000000142,24.78,63.220000000000006,24.718333333333334,62.61333333333334,0.0939858145322118,1,99.18,1
2026-06-22 13:45:00,24.48,61.08,25.975833599999998,93.810442,0.0,92.51666600000001,3.76773632,13,0,Monday,0,-0.1999999999999993,-0.8599999999999994,1.4958335999999974,1,-1.4958335999999974,-32.730442,0.1999999999999993,24.68,61.94,24.705,62.281666666666666,0.115088898445525,1,99.59,1
2026-06-22 13:50:00,24.54,62.839999999999996,25.9466662,93.971327,0.0,91.93333279999999,3.78558062,13,0,Monday,0,0.05999999999999872,1.759999999999998,1.4066662,1,-1.4066662,-31.131327000000006,-0.05999999999999872,24.48,61.08,24.67833333333333,62.26666666666666,0.11296285256913258,1,99.51,1
2026-06-22 13:55:00,24.419999999999998,61.04,25.917499600000003,94.1322112,0.0,91.3500012,3.80342488,13,0,Monday,0,-0.120000000000001,-1.7999999999999972,1.4974996000000047,1,-1.4974996000000047,-33.0922112,0.120000000000001,24.54,62.839999999999996,24.655,62.21333333333334,0.13487367827288751,1,98.38,1
2026-06-22 14:00:00,24.36,62.98,25.888333199999998,94.19088,0.0,90.5333332,3.8729937199999993,14,0,Monday,0,-0.05999999999999872,1.9399999999999977,1.5283331999999987,1,-1.5283331999999987,-31.21088000000001,0.05999999999999872,24.419999999999998,61.04,24.633333333333336,62.220000000000006,0.15962076268060177,1,98.67,1
2026-06-22 14:05:00,24.36,61.5,25.8591664,94.0962172,0.0,89.36666720000001,4.02014946,14,0,Monday,0,0.0,-1.4799999999999969,1.4991664,1,-1.4991664,-32.5962172,-0.0,24.36,62.98,24.608333333333334,62.16166666666667,0.1775506756511821,1,98.0,1
2026-06-22 14:10:00,24.18,61.08,25.8299996,94.00155600000001,0.0,88.1999996,4.16730506,14,0,Monday,0,-0.17999999999999972,-0.4200000000000017,1.649999600000001,1,-1.649999600000001,-32.92155600000001,0.17999999999999972,24.36,61.5,24.573333333333334,62.06166666666667,0.21647310701459996,1,98.57,1
2026-06-22 14:15:00,24.240000000000002,62.82000000000001,25.8008326,93.906894,0.0,87.0333332,4.3144607399999995,14,0,Monday,0,0.060000000000002274,1.740000000000009,1.5608325999999977,1,-1.5608325999999977,-31.086893999999987,-0.060000000000002274,24.18,61.08,24.521666666666665,61.975,0.21582119422970367,1,98.33,1
2026-06-22 14:20:00,24.1,61.839999999999996,25.771666399999997,93.8122328,0.0,85.86666720000001,4.46161638,14,0,Monday,0,-0.14000000000000057,-0.9800000000000111,1.6716663999999959,1,-1.6716663999999959,-31.972232800000008,0.14000000000000057,24.240000000000002,62.82000000000001,24.460000000000004,61.94333333333333,0.22222020201089912,1,98.47,1
2026-06-22 14:25:00,24.259999999999998,64.34,25.742499600000002,93.717569,0.0,84.6999996,4.60877208,14,0,Monday,0,0.1599999999999966,2.500000000000007,1.4824996000000041,1,-1.4824996000000041,-29.377568999999994,-0.1599999999999966,24.1,61.839999999999996,24.421666666666667,62.208333333333336,0.2127667666005272,1,96.12,1
2026-06-22 14:30:00,24.18,62.06,25.713332400000002,93.622909,0.0,83.5333332,4.75592774,14,0,Monday,0,-0.0799999999999983,-2.280000000000001,1.5333324000000026,1,-1.5333324000000026,-31.562909000000005,0.0799999999999983,24.259999999999998,64.34,24.38166666666667,62.22833333333333,0.20897295750800496,1,97.51,1
2026-06-22 14:35:00,24.02,62.239999999999995,25.684165999999998,93.5282498,0.0,82.36666720000001,4.9030834,14,0,Monday,0,-0.16000000000000014,0.1799999999999926,1.664165999999998,1,-1.664165999999998,-31.288249800000003,0.16000000000000014,24.18,62.06,24.31833333333333,62.14666666666667,0.1917305558865116,1,97.24,1
2026-06-22 14:40:00,24.2,63.3,25.654999399999998,93.43358620000001,0.0,81.1999996,5.05023908,14,0,Monday,0,0.17999999999999972,1.0600000000000023,1.4549993999999984,1,-1.4549993999999984,-30.13358620000001,-0.17999999999999972,24.02,62.239999999999995,24.278333333333332,62.26,0.15619529345314434,1,96.17,1
2026-06-22 14:45:00,24.04,61.17999999999999,25.6258328,93.3389242,0.0,80.0333332,5.19739476,14,0,Monday,0,-0.16000000000000014,-2.1200000000000045,1.5858328000000022,1,-1.5858328000000022,-32.1589242,0.16000000000000014,24.2,63.3,24.24166666666667,62.268333333333324,0.15619529345314237,1,88.38,1
2026-06-22 14:50:00,23.88,61.379999999999995,25.596666199999998,93.244264,0.0,78.86666720000001,5.3445504800000005,14,0,Monday,0,-0.16000000000000014,0.20000000000000284,1.7166661999999988,0,-1.7166661999999988,-31.864264000000006,0.16000000000000014,24.04,61.17999999999999,24.186666666666667,62.14666666666667,0.1577877362056779,0,30.3,1
2026-06-22 14:55:00,24.48,67.53999999999999,25.5674992,93.149602,0.0,77.6999996,5.49170594,14,0,Monday,0,0.6000000000000014,6.159999999999997,1.0874991999999999,0,-1.0874991999999999,-25.60960200000001,-0.6000000000000014,23.88,61.379999999999995,24.191666666666663,62.68833333333333,0.16656057229238663,0,10.09,1
2026-06-22 15:00:00,24.98,67.17999999999999,25.5516664,92.9030308,0.0,77.36666679999999,5.5764822800000005,15,0,Monday,0,0.5,-0.35999999999999943,0.571666399999998,0,-0.571666399999998,-25.723030800000004,-0.5,24.48,67.53999999999999,24.24333333333333,63.03833333333333,0.2806270036034651,0,0.54,1
2026-06-22 15:05:00,25.16,66.52000000000001,25.5558326,92.4286,0.0,78.2833328,5.5676894599999995,15,0,Monday,0,0.17999999999999972,-0.6599999999999824,0.39583259999999854,0,-0.39583259999999854,-25.908599999999993,-0.17999999999999972,24.98,67.17999999999999,24.310000000000002,63.45666666666667,0.38607582863278395,0,0.95,1
2026-06-22 15:10:00,25.259999999999998,66.0,25.5599994,91.95417,0.0,79.2000004,5.558897,15,0,Monday,0,0.09999999999999787,-0.5200000000000102,0.2999994000000008,0,-0.2999994000000008,-25.954170000000005,-0.09999999999999787,25.16,66.52000000000001,24.400000000000002,63.86666666666667,0.4698162116479372,0,1.0,1
2026-06-22 15:15:00,25.380000000000003,66.16,25.564166399999998,91.479736,0.0,80.11666679999999,5.55010412,15,0,Monday,0,0.12000000000000455,0.1599999999999966,0.18416639999999518,0,-0.18416639999999518,-25.319736000000006,-0.12000000000000455,25.259999999999998,66.0,24.495,64.145,0.5439334852383934,0,1.16,1
2026-06-22 15:20:00,25.52,65.94000000000001,25.568333000000003,91.0053052,0.0,81.0333328,5.54131128,15,0,Monday,0,0.13999999999999702,-0.21999999999998465,0.04833300000000307,0,-0.04833300000000307,-25.065305199999983,-0.13999999999999702,25.380000000000003,66.16,24.61333333333333,64.48666666666666,0.6015938426505903,0,1.16,1
2026-06-22 15:25:00,25.560000000000002,65.74,25.5725002,90.5308752,0.0,81.9500004,5.53251838,15,0,Monday,0,0.0400000000000027,-0.20000000000001705,0.012500199999998074,0,-0.012500199999998074,-24.790875200000002,-0.0400000000000027,25.52,65.94000000000001,24.721666666666664,64.60333333333334,0.6474823034904411,0,16.09,1
2026-06-22 15:30:00,25.7,66.3,25.5766662,90.0564422,0.0,82.86666679999999,5.52372594,15,0,Monday,0,0.13999999999999702,0.5600000000000023,-0.12333380000000105,1,0.12333380000000105,-23.75644220000001,-0.13999999999999702,25.560000000000002,65.74,24.84833333333333,64.95666666666666,0.6797570867373537,1,76.92,1
2026-06-22 15:35:00,25.74,65.9,25.5808332,89.582011,0.0,83.7833328,5.5149330999999995,15,0,Monday,0,0.03999999999999915,-0.3999999999999915,-0.15916679999999772,1,0.15916679999999772,-23.68201099999999,-0.03999999999999915,25.7,66.3,24.991666666666664,65.26166666666667,0.6704928083585733,1,94.7,1
2026-06-22 15:40:00,25.7,65.6,25.585,89.1075822,0.0,84.7000004,5.506140220000001,15,0,Monday,0,-0.03999999999999915,-0.30000000000001137,-0.11499999999999844,1,0.11499999999999844,-23.5075822,0.03999999999999915,25.74,65.9,25.116666666666664,65.45333333333333,0.6489618749599072,1,98.21,1
