Date,Datetime,Hour,Baseline_Temp,Baseline_AC,Optimized_Temp,Optimized_AC
2026-06-24,2026-06-24 10:30:00,10,21.533092417120933,1,21.533092417120933,1
2026-06-24,2026-06-24 10:35:00,10,21.39532839536667,1,21.39532839536667,1
2026-06-24,2026-06-24 10:40:00,10,21.248622037768364,1,21.248622037768364,1
2026-06-24,2026-06-24 10:45:00,10,21.115041055083275,1,21.115041055083275,1
2026-06-24,2026-06-24 10:50:00,10,20.97953782260418,1,20.97953782260418,1
2026-06-24,2026-06-24 10:55:00,10,20.837247573137283,1,20.940953694581985,0
2026-06-24,2026-06-24 11:00:00,11,20.693727739453315,1,21.05012179940939,0
2026-06-24,2026-06-24 11:05:00,11,20.55621009349823,1,21.130234964489937,0
2026-06-24,2026-06-24 11:10:00,11,20.424405448436737,1,21.22213234037161,0
2026-06-24,2026-06-24 11:15:00,11,20.275723435282707,1,21.29428627371788,0
2026-06-24,2026-06-24 11:20:00,11,20.126180447936058,1,21.364630952775478,0
2026-06-24,2026-06-24 11:25:00,11,19.98973333120346,1,21.4503704982996,0
2026-06-24,2026-06-24 11:30:00,11,19.85752432823181,1,21.535421356856823,0
2026-06-24,2026-06-24 11:35:00,11,19.722312070727348,1,21.624046556949615,0
2026-06-24,2026-06-24 11:40:00,11,19.580915682315826,1,21.7027552652359,0
2026-06-24,2026-06-24 11:45:00,11,19.444474913477897,1,21.78978313535452,0
2026-06-24,2026-06-24 11:50:00,11,19.30604394555092,1,21.87814272969961,0
2026-06-24,2026-06-24 11:55:00,11,19.15224661707878,1,21.94645765453577,0
2026-06-24,2026-06-24 12:00:00,12,19.0764311927557,1,22.059470214247703,0
2026-06-24,2026-06-24 12:05:00,12,19.142039694190025,1,22.164633155167103,0
2026-06-24,2026-06-24 12:10:00,12,19.20169155329466,1,22.26642567694187,0
2026-06-24,2026-06-24 12:15:00,12,19.222327662929892,1,22.36457955121994,0
2026-06-24,2026-06-24 12:20:00,12,19.262795025780797,1,22.475275017619133,0
2026-06-24,2026-06-24 12:25:00,12,19.292853756174445,1,22.58006408840418,0
2026-06-24,2026-06-24 12:30:00,12,19.332336252853274,1,22.684665605723858,0
2026-06-24,2026-06-24 12:35:00,12,19.37147133640945,1,22.788919709920883,0
2026-06-24,2026-06-24 12:40:00,12,19.40693674825132,1,22.891653426289558,0
2026-06-24,2026-06-24 12:45:00,12,19.447691327258944,1,23.00130579650402,0
2026-06-24,2026-06-24 12:50:00,12,19.47178036004305,1,23.100268535614013,0
2026-06-24,2026-06-24 12:55:00,12,19.496739168018102,1,23.19714690774679,0
2026-06-24,2026-06-24 13:00:00,13,19.489642772655934,1,23.32785873144865,0
2026-06-24,2026-06-24 13:05:00,13,19.500042442996055,1,23.477352023422718,0
2026-06-24,2026-06-24 13:10:00,13,19.539112225938588,1,23.65715375572443,0
2026-06-24,2026-06-24 13:15:00,13,19.563529833052307,1,23.826228097379207,0
2026-06-24,2026-06-24 13:20:00,13,19.606592411939054,1,24.010355651676655,0
2026-06-24,2026-06-24 13:25:00,13,19.630659102294594,1,24.21201464563608,0
2026-06-24,2026-06-24 13:30:00,13,19.674687198195606,1,24.453635037243366,0
2026-06-24,2026-06-24 13:35:00,13,19.772484703753143,1,24.770909875929355,0
2026-06-24,2026-06-24 13:40:00,13,19.845232977364212,1,24.999675855338573,1
2026-06-24,2026-06-24 13:45:00,13,19.921779311094433,1,25.108328216075897,1
2026-06-24,2026-06-24 13:50:00,13,19.981102040801197,1,25.139911290556192,1
2026-06-24,2026-06-24 13:55:00,13,20.0275729287602,1,25.19861062273383,1
2026-06-24,2026-06-24 14:00:00,14,20.05805655831471,1,25.229189491197467,1
2026-06-24,2026-06-24 14:05:00,14,20.10055999720469,1,25.27299566037953,1
2026-06-24,2026-06-24 14:10:00,14,20.13799325266853,1,25.312417103275656,1
2026-06-24,2026-06-24 14:15:00,14,20.180527495983988,1,25.34575783677399,1
2026-06-24,2026-06-24 14:20:00,14,20.22111514473334,1,25.37672841206193,1
2026-06-24,2026-06-24 14:25:00,14,20.259742195550352,1,25.412552912086248,1
2026-06-24,2026-06-24 14:30:00,14,20.296145788226276,1,25.445061106532812,1
2026-06-24,2026-06-24 14:35:00,14,20.32773770654574,1,25.47677054658532,1
2026-06-24,2026-06-24 14:40:00,14,20.354220899585634,1,25.50153568416834,1
2026-06-24,2026-06-24 14:45:00,14,20.379526047799736,1,25.498058774573728,1
2026-06-24,2026-06-24 14:50:00,14,20.381449951855465,1,25.510716736381873,1
2026-06-24,2026-06-24 14:55:00,14,20.388347207633778,1,25.4692950323876,1
2026-06-24,2026-06-24 15:00:00,15,20.373510967073962,1,25.454276106385514,1
2026-06-24,2026-06-24 15:05:00,15,20.378674795450642,1,25.446535759205,1
2026-06-24,2026-06-24 15:10:00,15,20.384136497108265,1,25.440258122580126,1
2026-06-24,2026-06-24 15:15:00,15,20.38829494833015,1,25.443011414557695,1
2026-06-24,2026-06-24 15:20:00,15,20.39159072383307,1,25.442485957704484,1
2026-06-24,2026-06-24 15:25:00,15,20.39602542954497,1,25.445906335553154,1
2026-06-24,2026-06-24 15:30:00,15,20.40046013525687,1,25.44485385117121,1
2026-06-24,2026-06-24 15:35:00,15,20.411566117843613,1,25.44931444951333,1
2026-06-24,2026-06-24 15:40:00,15,20.427175777098164,1,25.45536477544345,1
2026-06-24,2026-06-24 15:45:00,15,20.432996250754222,1,25.450477812038734,1
2026-06-24,2026-06-24 15:50:00,15,20.447737596994266,1,25.460014095129445,1
2026-06-24,2026-06-24 15:55:00,15,20.465535618430003,1,25.475597046846524,1
2026-06-24,2026-06-24 16:00:00,16,20.47400650388561,1,25.488279120596125,1
2026-06-24,2026-06-24 16:05:00,16,20.48613857670687,1,25.507325982274487,1
2026-06-24,2026-06-24 16:10:00,16,20.500011799922213,1,25.490076046036556,1
2026-06-24,2026-06-24 16:15:00,16,20.50636194373481,1,25.495583222778514,1
2026-06-24,2026-06-24 16:20:00,16,20.511583376275375,1,25.479271785886958,1
2026-06-24,2026-06-24 16:25:00,16,20.51821398508735,1,25.46437628992833,1
2026-06-24,2026-06-24 16:30:00,16,20.516830343934707,1,25.449480793969705,1
2026-06-24,2026-06-24 16:35:00,16,20.51792681968771,1,25.43290398974903,1
2026-06-24,2026-06-24 16:40:00,16,20.527733941627666,1,25.423023103335872,1
2026-06-24,2026-06-24 16:45:00,16,20.53755345481448,1,25.413154610963538,1
2026-06-24,2026-06-24 16:50:00,16,20.543114965846762,1,25.398701785663143,1
2026-06-24,2026-06-24 16:55:00,16,20.54638423311524,1,25.379990721652284,1
2026-06-24,2026-06-24 17:00:00,17,20.483390043554827,1,25.28357108921744,1
2026-06-24,2026-06-24 17:05:00,17,20.420668500540778,1,25.198730933079496,1
2026-06-24,2026-06-24 17:10:00,17,20.359044942138716,1,25.117179940054193,1
2026-06-24,2026-06-24 17:15:00,17,20.293024490652606,1,25.032699177572503,1
2026-06-24,2026-06-24 17:20:00,17,20.22722815263085,1,24.944778146753087,1
2026-06-24,2026-06-24 17:25:00,17,20.16171556997113,1,24.858015234181657,1
2026-06-24,2026-06-24 17:30:00,17,20.09384247201495,1,24.764526719758287,1
2026-06-24,2026-06-24 17:35:00,17,20.026631618915125,1,24.670527445683256,1
2026-06-24,2026-06-24 17:40:00,17,19.961076627550646,1,24.58045184106566,1
2026-06-24,2026-06-24 17:45:00,17,19.89421047556214,1,24.486549774715677,1
2026-06-24,2026-06-24 17:50:00,17,19.81716399180703,1,24.379316324898973,1
2026-06-24,2026-06-24 17:55:00,17,19.737878303108737,1,24.127855385253206,1
2026-06-24,2026-06-24 18:00:00,18,19.661208744226023,1,23.883609900781885,1
2026-06-24,2026-06-24 18:05:00,18,19.585530038056895,1,23.632998565742746,1
2026-06-24,2026-06-24 18:10:00,18,19.512292224047705,1,23.37523091823794,1
2026-06-24,2026-06-24 18:15:00,18,19.439147654054686,1,23.11761886865832,1
2026-06-24,2026-06-24 18:20:00,18,19.376702970890328,1,22.863322625467553,1
2026-06-24,2026-06-24 18:25:00,18,19.313472046582028,1,22.610011170217767,1
2026-06-24,2026-06-24 18:30:00,18,19.25311516511254,1,22.360860178777948,1
2026-06-24,2026-06-24 18:35:00,18,19.197023066757247,1,22.114816541383043,1
2026-06-24,2026-06-24 18:40:00,18,19.147095131753012,1,21.867372060725465,1
2026-06-24,2026-06-24 18:45:00,18,19.096698752669617,1,21.635698581645265,1
2026-06-24,2026-06-24 18:50:00,18,19.04338401096873,1,21.394164020726457,1
2026-06-24,2026-06-24 18:55:00,18,19.000329948095604,1,21.17014145345427,1
2026-06-24,2026-06-24 19:00:00,19,18.955872993050143,1,20.932600910374894,1
2026-06-24,2026-06-24 19:05:00,19,18.91659803229384,1,20.790246213385835,0
2026-06-24,2026-06-24 19:10:00,19,18.88025739702396,1,20.583309213230386,0
2026-06-24,2026-06-24 19:15:00,19,18.852284220112487,1,20.512973839947954,0
2026-06-24,2026-06-24 19:20:00,19,18.818518520398065,1,20.476112479874864,0
2026-06-24,2026-06-24 19:25:00,19,18.786637802673503,1,20.44550022349693,0
2026-06-24,2026-06-24 19:30:00,19,18.753262342019006,1,20.413192710438743,0
2026-06-24,2026-06-24 19:35:00,19,18.71707113931887,1,20.387035636762157,0
2026-06-24,2026-06-24 19:40:00,19,18.679909938080236,1,20.35907853075303,0
2026-06-24,2026-06-24 19:45:00,19,18.73920932511799,1,20.352115752240643,0
2026-06-24,2026-06-24 19:50:00,19,18.780900181336328,1,20.339126685699448,0
2026-06-24,2026-06-24 19:55:00,19,18.861894787354395,1,20.326949043264612,0
2026-06-24,2026-06-24 20:00:00,20,18.97066973994486,1,20.320023519517854,0
2026-06-26,2026-06-26 08:05:00,8,22.897731400728226,1,23.1553191614151,0
2026-06-26,2026-06-26 08:10:00,8,22.950740012973547,1,23.48346448659897,0
2026-06-26,2026-06-26 08:15:00,8,22.97562636964023,1,23.76501516222954,0
2026-06-26,2026-06-26 08:20:00,8,23.006421429738403,1,24.023376024961472,0
2026-06-26,2026-06-26 08:25:00,8,23.0297144741565,1,24.194471992254257,0
2026-06-26,2026-06-26 08:30:00,8,23.04783018089831,1,24.321740723848343,0
2026-06-26,2026-06-26 08:35:00,8,23.058272652961314,1,24.44854640185833,0
2026-06-26,2026-06-26 08:40:00,8,23.0698784288764,1,24.57687836110592,0
2026-06-26,2026-06-26 08:45:00,8,23.077800887338817,1,24.655823237895966,1
2026-06-26,2026-06-26 08:50:00,8,23.08606454141438,1,24.699335526376963,1
2026-06-26,2026-06-26 08:55:00,8,23.09447662036866,1,24.71481889642775,1
2026-06-26,2026-06-26 09:00:00,9,23.108880272768438,1,24.732043526768685,1
2026-06-26,2026-06-26 09:05:00,9,23.125886135436595,1,24.748985498845578,1
2026-06-26,2026-06-26 09:10:00,9,23.144855017475784,1,24.769661158025265,1
2026-06-26,2026-06-26 09:15:00,9,23.164371545128525,1,24.798855643421412,1
2026-06-26,2026-06-26 09:20:00,9,23.182325296737254,1,24.82508967973292,1
2026-06-26,2026-06-26 09:25:00,9,23.19513090763241,1,24.8461755771935,1
2026-06-26,2026-06-26 09:30:00,9,23.209883267693222,1,24.875847803130746,1
2026-06-26,2026-06-26 09:35:00,9,23.223204820118845,1,24.904696777164936,1
2026-06-26,2026-06-26 09:40:00,9,23.23618294734508,1,24.93086750589311,1
2026-06-26,2026-06-26 09:45:00,9,23.248959883749485,1,24.956837042868138,1
2026-06-26,2026-06-26 09:50:00,9,23.261920885816217,1,24.983721065968275,1
2026-06-26,2026-06-26 09:55:00,9,23.274881887882948,1,25.010605089068413,1
2026-06-26,2026-06-26 10:00:00,10,23.29323875874281,1,25.04217869013548,1
2026-06-26,2026-06-26 10:05:00,10,23.312592219263315,1,25.075917735397816,1
2026-06-26,2026-06-26 10:10:00,10,23.3316462148726,1,25.10935731947422,1
2026-06-26,2026-06-26 10:15:00,10,23.350623538419605,1,25.142720237076283,1
2026-06-26,2026-06-26 10:20:00,10,23.364093425385654,1,25.169155947566033,1
2026-06-26,2026-06-26 10:25:00,10,23.375343121290207,1,25.19198887206614,1
2026-06-26,2026-06-26 10:30:00,10,23.383666630536318,1,25.21827654324472,1
2026-06-26,2026-06-26 10:35:00,10,23.39199013978243,1,25.2445642144233,1
2026-06-26,2026-06-26 10:40:00,10,23.398837661538273,1,25.267690492495895,1
2026-06-26,2026-06-26 10:45:00,10,23.404749033674598,1,25.291175506711006,1
2026-06-26,2026-06-26 10:50:00,10,23.408930857833475,1,25.30813791386783,1
2026-06-26,2026-06-26 10:55:00,10,23.413201462645084,1,25.318260051943362,1
2026-06-26,2026-06-26 11:00:00,11,23.42479383962229,1,25.34051153499633,1
2026-06-26,2026-06-26 11:05:00,11,23.43558304494247,1,25.36795718472451,1
2026-06-26,2026-06-26 11:10:00,11,23.444846837017685,1,25.39540283445269,1
2026-06-26,2026-06-26 11:15:00,11,23.453389708120376,1,25.422127564139664,1
2026-06-26,2026-06-26 11:20:00,11,23.462184482421726,1,25.445218666158617,1
2026-06-26,2026-06-26 11:25:00,11,23.471681322138757,1,25.46328958373517,1
2026-06-26,2026-06-26 11:30:00,11,23.479583650995046,1,25.461186559805647,1
